65690.438,65832.062,66069.617,66170.289,66090.000,65986.734,66346.594,66289.289,0.448,-0.524,1.012,-2.258,1.282,0.275,73.333,764.000,1.000
62365.840,62506.477,62741.527,62843.094,62761.645,62659.273,63020.391,62962.723,0.449,-0.523,1.010,-2.167,1.221,0.153,73.333,765.000,1.000
71543.195,71687.680,71928.453,72029.930,71949.555,71845.305,72202.125,72145.984,0.446,-0.524,1.010,-2.258,1.282,0.336,73.333,766.000,1.000
73793.750,73939.664,74181.242,74282.273,74202.695,74097.914,74453.578,74397.875,0.449,-0.524,1.012,-2.258,1.251,0.244,73.333,767.000,1.000
67866.430,68009.742,68247.922,68348.773,68268.578,68164.688,68523.477,68466.883,0.448,-0.524,1.008,-2.228,1.312,0.183,73.333,768.000,1.000
61824.930,61965.477,62199.992,62301.199,62220.195,62117.559,62478.941,62421.184,0.448,-0.524,1.008,-2.258,1.343,0.183,73.333,769.000,1.000
70647.969,70792.000,71032.773,71133.266,71053.609,70948.820,71306.445,71250.305,0.446,-0.525,1.006,-2.075,1.343,0.214,73.333,770.000,1.000
74183.117,74328.312,74570.875,74671.906,74592.156,74487.016,74842.766,74787.602,0.447,-0.526,1.009,-2.106,1.282,0.336,73.333,771.000,1.000
69948.539,70092.305,70332.359,70433.391,70353.102,70248.766,70606.664,70550.695,0.448,-0.527,1.009,-2.075,1.190,0.275,73.333,772.000,1.000
61890.285,62030.742,62265.793,62367.004,62286.090,62183.094,62544.832,62487.078,0.448,-0.524,1.008,-2.106,1.221,0.305,73.333,773.000,1.000
69466.273,69609.859,69849.648,69950.859,69870.570,69766.055,70124.492,70067.719,0.448,-0.525,1.010,-2.167,1.160,0.183,73.333,774.000,1.000
74421.297,74566.672,74809.328,74910.531,74830.781,74725.461,75081.211,75026.227,0.447,-0.525,1.009,-2.075,1.129,0.183,73.333,775.000,1.000
71782.633,71926.844,72168.242,72269.180,72189.078,72084.469,72441.469,72385.773,0.447,-0.523,1.010,-2.136,1.160,0.183,73.333,776.000,1.000
62615.820,62756.637,62992.047,63093.254,63012.164,62909.168,63270.906,63212.973,0.446,-0.525,1.010,-2.197,1.221,0.275,73.333,777.000,1.000
68073.133,68216.547,68455.352,68556.289,68475.648,68372.109,68730.633,68674.219,0.447,-0.525,1.011,-2.167,1.282,0.305,73.333,778.000,1.000
74515.266,74660.906,74903.469,75004.500,74924.484,74819.516,75174.914,75120.641,0.448,-0.525,1.012,-2.167,1.312,0.214,73.333,779.000,1.000
73276.266,73421.281,73663.125,73764.430,73684.406,73579.625,73935.461,73880.297,0.448,-0.523,1.012,-2.289,1.251,0.305,73.333,780.000,1.000
63943.516,64084.777,64321.082,64422.289,64341.199,64238.379,64599.047,64541.379,0.448,-0.523,1.010,-2.319,1.221,0.275,73.333,781.000,1.000
66613.922,66756.352,66994.531,67095.109,67014.289,66911.383,67270.797,67213.398,0.447,-0.522,1.010,-2.197,1.160,0.244,73.333,782.000,1.000
74420.312,74565.336,74808.164,74908.836,74829.266,74724.297,75079.867,75024.531,0.447,-0.522,1.012,-2.197,1.251,0.244,73.333,783.000,1.000
74415.484,74560.773,74803.336,74904.188,74824.523,74719.289,75074.953,75019.703,0.447,-0.521,1.010,-2.258,1.282,0.244,73.333,784.000,1.000
65737.289,65879.359,66116.375,66217.312,66137.023,66033.406,66393.086,66336.133,0.448,-0.522,1.009,-2.228,1.282,0.336,73.333,785.000,1.000
65280.777,65422.934,65659.953,65760.805,65680.250,65576.711,65937.023,65879.359,0.448,-0.522,1.009,-2.167,1.251,0.305,73.333,786.000,1.000
74086.734,74232.289,74474.320,74575.258,74495.508,74390.453,74746.562,74690.680,0.447,-0.524,1.010,-2.197,1.190,0.275,73.333,787.000,1.000
75243.398,75389.398,75631.602,75733.164,75653.234,75547.914,75903.312,75848.414,0.447,-0.523,1.008,-2.167,1.221,0.244,73.333,788.000,1.000
67820.648,67963.430,68201.789,68303.180,68222.266,68118.820,68477.609,68421.195,0.448,-0.522,1.010,-2.258,1.221,0.244,73.333,789.000,1.000
64271.371,64412.547,64649.027,64750.324,64669.320,64565.969,64926.547,64869.145,0.447,-0.524,1.012,-2.197,1.160,0.366,73.333,790.000,1.000
73467.328,73612.258,73854.008,73955.312,73875.203,73770.234,74126.258,74071.000,0.448,-0.525,1.013,-2.167,1.190,0.244,73.333,791.000,1.000
75815.156,75960.891,76203.625,76305.195,76224.992,76119.852,76474.797,76420.078,0.448,-0.526,1.010,-2.258,1.312,0.336,73.333,792.000,1.000
69996.461,70140.047,70379.836,70480.953,70400.219,70296.422,70654.133,70597.719,0.447,-0.524,1.011,-2.289,1.312,0.336,73.333,793.000,1.000
63762.020,63903.105,64139.406,64240.168,64159.164,64056.168,64416.926,64359.527,0.449,-0.526,1.008,-2.258,1.221,0.305,73.333,794.000,1.000
72541.961,72686.711,72928.203,73029.320,72949.031,72844.156,73200.805,73145.281,0.448,-0.529,1.009,-2.289,1.221,0.275,73.333,795.000,1.000
76192.180,76338.719,76581.547,76683.031,76603.008,76497.867,76852.367,76798.188,0.447,-0.528,1.012,-2.167,1.282,0.275,73.333,796.000,1.000
72064.266,72208.836,72449.695,72550.906,72470.531,72366.547,72723.102,72667.398,0.449,-0.528,1.009,-2.197,1.160,0.244,73.333,797.000,1.000
63862.781,64003.867,64240.258,64341.199,64260.105,64157.555,64517.867,64460.289,0.449,-0.526,1.009,-2.197,1.190,0.305,73.333,798.000,1.000
71323.523,71467.828,71708.781,71809.812,71729.164,71624.914,71982.367,71926.398,0.447,-0.525,1.010,-2.136,1.282,0.244,73.333,799.000,1.000
76416.859,76562.867,76806.406,76907.711,76827.508,76722.273,77077.227,77022.953,0.447,-0.524,1.011,-2.228,1.343,0.275,73.333,800.000,1.000
73871.891,74016.820,74258.578,74359.969,74279.406,74175.070,74530.820,74475.930,0.445,-0.524,1.009,-2.167,1.312,0.305,73.333,801.000,1.000
64608.883,64750.234,64987.074,65087.926,65006.922,64904.105,65264.414,65207.105,0.446,-0.524,1.012,-2.106,1.282,0.244,73.333,802.000,1.000
69885.859,70029.625,70269.242,70370.359,70289.805,70185.555,70543.805,70487.656,0.448,-0.523,1.013,-2.167,1.251,0.183,73.333,803.000,1.000
76483.469,76629.562,76872.836,76974.312,76893.938,76788.438,77143.648,77089.289,0.448,-0.524,1.010,-2.197,1.282,0.153,73.333,804.000,1.000
75351.398,75497.047,75739.875,75841.172,75760.883,75655.648,76011.398,75956.688,0.448,-0.526,1.012,-2.228,1.251,0.183,73.333,805.000,1.000
65975.555,66117.719,66355.445,66456.117,66375.383,66272.117,66632.070,66575.031,0.448,-0.525,1.007,-2.167,1.251,0.183,73.333,806.000,1.000
68405.375,68548.602,68787.500,68888.617,68807.969,68703.812,69062.867,69006.094,0.449,-0.524,1.010,-2.106,1.282,0.122,73.333,807.000,1.000
76374.391,76520.578,76764.117,76865.328,76785.219,76679.539,77034.930,76980.219,0.450,-0.524,1.011,-2.136,1.343,0.153,73.333,808.000,1.000
76493.484,76639.484,76882.672,76984.242,76904.039,76798.633,77153.664,77099.484,0.450,-0.522,1.008,-2.075,1.373,0.244,73.333,809.000,1.000
67816.094,67958.781,68197.320,68298.352,68217.352,68114.438,68473.055,68416.281,0.448,-0.522,1.008,-2.106,1.221,0.275,73.333,810.000,1.000
67056.039,67198.648,67437.180,67537.586,67456.766,67353.586,67713.094,67655.602,0.447,-0.521,1.009,-2.167,1.312,0.275,73.333,811.000,1.000
75991.109,76137.289,76380.297,76481.414,76401.039,76296.250,76651.375,76596.664,0.448,-0.521,1.010,-2.197,1.343,0.366,73.333,812.000,1.000
77310.484,77457.469,77700.570,77802.047,77721.578,77616.438,77971.203,77917.203,0.450,-0.522,1.008,-2.350,1.282,0.305,73.333,813.000,1.000
69944.422,70088.281,70327.797,70428.922,70347.914,70244.477,70602.641,70546.219,0.447,-0.522,1.011,-2.319,1.251,0.305,73.333,814.000,1.000
66080.250,66222.320,66460.055,66561.352,66479.547,66376.727,66736.766,66679.641,0.448,-0.522,1.011,-2.289,1.312,0.336,73.333,815.000,1.000
75326.188,75471.922,75714.570,75816.141,75735.578,75630.352,75985.922,75931.562,0.448,-0.524,1.011,-2.136,1.251,0.275,73.333,816.000,1.000
77853.547,78000.352,78244.164,78345.641,78265.352,78159.852,78514.172,78460.438,0.448,-0.526,1.010,-2.167,1.251,0.305,73.333,817.000,1.000
72131.766,72276.422,72517.195,72618.406,72537.586,72433.781,72790.516,72735.172,0.446,-0.525,1.012,-2.106,1.221,0.397,73.333,818.000,1.000
65616.766,65758.742,65996.031,66096.969,66015.969,65913.328,66273.195,66215.797,0.447,-0.524,1.010,-2.075,1.190,0.336,73.333,819.000,1.000
74351.203,74496.938,74739.227,74840.172,74759.797,74655.102,75011.031,74955.953,0.446,-0.523,1.013,-2.106,1.221,0.244,73.333,820.000,1.000
78193.109,78340.367,78584.266,78685.656,78605.633,78499.602,78854.008,78800.188,0.447,-0.525,1.010,-2.075,1.221,0.275,73.333,821.000,1.000
74188.484,74333.945,74576.062,74677.094,74597.070,74492.023,74848.219,74793.320,0.447,-0.526,1.008,-2.228,1.190,0.336,73.333,822.000,1.000
65764.828,65906.711,66144.719,66245.297,66164.742,66061.570,66421.344,66363.766,0.446,-0.525,1.006,-2.197,1.221,0.244,73.333,823.000,1.000
73078.047,73222.891,73464.914,73566.125,73485.836,73380.867,73737.422,73681.906,0.447,-0.525,1.008,-2.228,1.099,0.305,73.333,824.000,1.000
78365.578,78512.828,78756.820,78858.750,78778.188,78672.242,79026.477,78973.008,0.447,-0.525,1.006,-2.319,1.129,0.275,73.333,825.000,1.000
75971.617,76117.617,76360.625,76461.922,76381.367,76276.492,76631.711,76577.523,0.447,-0.526,1.008,-2.258,1.190,0.214,73.333,826.000,1.000
66586.562,66728.547,66966.812,67067.125,66986.484,66883.484,67242.898,67185.680,0.447,-0.525,1.011,-2.167,1.160,0.244,73.333,827.000,1.000
71632.336,71776.461,72017.414,72118.266,72037.891,71933.641,72290.734,72234.852,0.446,-0.525,1.007,-2.167,1.221,0.214,73.333,828.000,1.000
78391.328,78538.133,78782.125,78883.688,78803.586,78697.633,79051.688,78998.039,0.447,-0.524,1.011,-2.136,1.160,0.153,73.333,829.000,1.000
77401.945,77548.578,77792.211,77893.688,77813.492,77707.992,78061.953,78008.219,0.448,-0.521,1.014,-2.197,1.221,0.244,73.333,830.000,1.000
68005.992,68148.508,68387.578,68488.164,68407.516,68304.609,68662.594,68606.000,0.448,-0.520,1.012,-2.075,1.160,0.214,73.333,831.000,1.000
70156.227,70300.086,70540.141,70641.086,70560.523,70456.906,70814.086,70757.852,0.448,-0.520,1.015,-2.167,1.221,0.305,73.333,832.000,1.000
78234.594,78382.117,78625.930,78727.500,78647.117,78541.352,78895.406,78841.852,0.449,-0.521,1.013,-2.197,1.251,0.183,73.333,833.000,1.000
78481.898,78629.328,78873.141,78974.797,78894.508,78788.648,79142.617,79089.328,0.448,-0.521,1.011,-2.289,1.160,0.183,73.333,834.000,1.000
69870.484,70014.250,70253.859,70354.977,70274.516,70170.531,70528.516,70472.102,0.448,-0.522,1.011,-2.319,1.129,0.336,73.333,835.000,1.000
68857.594,69001.000,69240.430,69341.461,69260.367,69156.836,69515.180,69458.406,0.446,-0.524,1.011,-2.258,1.190,0.305,73.333,836.000,1.000
77839.062,77986.047,78229.859,78331.336,78250.867,78145.102,78499.328,78445.594,0.447,-0.524,1.011,-2.167,1.221,0.244,73.333,837.000,1.000
79246.680,79393.938,79638.461,79740.117,79659.383,79553.531,79907.133,79853.844,0.446,-0.523,1.011,-2.167,1.129,0.275,73.333,838.000,1.000
71985.672,72130.156,72371.195,72471.867,72391.227,72287.242,72643.977,72588.102,0.448,-0.524,1.009,-2.197,1.190,0.244,73.333,839.000,1.000
67908.625,68051.586,68290.930,68391.156,68310.781,68206.797,68565.680,68508.906,0.448,-0.525,1.009,-2.228,1.282,0.305,73.333,840.000,1.000
77136.234,77283.039,77526.406,77627.789,77547.500,77441.914,77796.414,77742.766,0.450,-0.526,1.009,-2.319,1.251,0.336,73.333,841.000,1.000
79745.484,79893.367,80137.625,80239.727,80158.992,80053.047,80406.469,80353.719,0.449,-0.525,1.008,-2.380,1.312,0.427,73.333,842.000,1.000
74143.688,74288.617,74530.734,74632.117,74551.383,74446.867,74802.617,74747.906,0.448,-0.526,1.005,-2.380,1.282,0.305,73.333,843.000,1.000
67458.555,67601.156,67839.875,67940.633,67859.539,67756.906,68115.422,68058.648,0.447,-0.525,1.008,-2.441,1.343,0.153,73.333,844.000,1.000
76104.203,76250.562,76493.125,76594.781,76513.961,76409.086,76764.031,76709.758,0.447,-0.527,1.007,-2.258,1.343,0.183,73.333,845.000,1.000
80031.406,80179.648,80423.727,80525.828,80445.094,80338.969,80692.570,80639.820,0.449,-0.528,1.009,-2.197,1.251,0.244,73.333,846.000,1.000
76151.594,76298.219,76540.695,76642.344,76561.609,76456.469,76811.688,76757.594,0.448,-0.528,1.011,-2.075,1.129,0.214,73.333,847.000,1.000
67642.906,67785.336,68024.227,68124.898,68043.992,67940.898,68299.695,68242.648,0.449,-0.527,1.012,-2.045,1.251,0.244,73.333,848.000,1.000
74820.594,74966.234,75208.797,75309.828,75229.359,75124.305,75480.148,75425.430,0.447,-0.526,1.009,-2.075,1.221,0.214,73.333,849.000,1.000
80185.102,80333.156,80577.508,80679.070,80598.781,80492.391,80845.992,80793.336,0.447,-0.526,1.009,-2.167,1.251,0.275,73.333,850.000,1.000
77887.516,78034.680,78277.961,78379.617,78299.414,78193.469,78548.055,78494.320,0.447,-0.526,1.011,-2.106,1.282,0.305,73.333,851.000,1.000
68496.477,68639.438,68878.602,68979.273,68899.164,68795.367,69153.883,69096.938,0.447,-0.524,1.014,-2.167,1.282,0.336,73.333,852.000,1.000
73381.320,73526.422,73768.000,73869.477,73788.922,73684.227,74040.516,73985.172,0.447,-0.525,1.015,-2.228,1.251,0.153,73.333,853.000,1.000
80219.875,80367.938,80612.109,80714.297,80633.656,80527.617,80880.688,80828.203,0.449,-0.524,1.012,-2.228,1.221,0.214,73.333,854.000,1.000
79288.172,79435.781,79679.414,79781.695,79701.047,79595.195,79948.531,79895.953,0.451,-0.525,1.012,-2.289,1.312,0.214,73.333,855.000,1.000
69942.906,70086.492,70326.547,70427.133,70347.109,70243.133,70600.758,70544.344,0.448,-0.527,1.011,-2.319,1.282,0.305,73.333,856.000,1.000
71939.180,72083.844,72324.523,72425.648,72345.266,72240.930,72597.844,72541.789,0.447,-0.526,1.010,-2.289,1.282,0.336,73.333,857.000,1.000
80057.516,80205.664,80449.656,80551.938,80471.289,80365.164,80718.500,80665.484,0.449,-0.525,1.004,-2.289,1.251,0.244,73.333,858.000,1.000
80323.234,80471.203,80715.547,80817.562,80737.094,80630.789,80984.219,80931.289,0.448,-0.527,1.008,-2.136,1.282,0.153,73.333,859.000,1.000
71807.578,71951.969,72192.828,72293.500,72213.484,72108.875,72465.969,72409.906,0.447,-0.524,1.009,-2.075,1.160,0.244,73.333,860.000,1.000
70669.602,70813.992,71054.055,71155.086,71074.352,70970.461,71327.820,71271.578,0.448,-0.521,1.010,-2.106,1.312,0.214,73.333,861.000,1.000
79645.172,79793.320,80037.398,80139.320,80058.406,79952.727,80305.977,80253.320,0.450,-0.521,1.010,-2.167,1.312,0.305,73.333,862.000,1.000
81053.867,81202.375,81446.898,81549.273,81467.914,81361.781,81714.852,81662.727,0.448,-0.519,1.009,-2.136,1.221,0.275,73.333,863.000,1.000
73905.688,74051.242,74292.641,74394.031,74313.477,74208.688,74564.531,74509.898,0.445,-0.523,1.014,-2.289,1.251,0.397,73.333,864.000,1.000
69745.852,69889.703,70129.406,70230.078,70149.969,70046.078,70403.977,70347.469,0.447,-0.525,1.010,-2.289,1.251,0.275,73.333,865.000,1.000
78945.203,79092.906,79336.539,79438.281,79357.906,79251.602,79605.828,79552.633,0.446,-0.528,1.011,-2.441,1.221,0.275,73.333,866.000,1.000
81557.766,81706.359,81950.711,82053.344,81972.258,81865.328,82218.836,82166.719,0.447,-0.530,1.010,-2.441,1.251,0.244,73.333,867.000,1.000
76051.367,76197.906,76440.109,76541.852,76460.852,76355.711,76711.188,76656.562,0.448,-0.528,1.008,-2.258,1.190,0.122,73.333,868.000,1.000
69308.828,69452.594,69692.023,69792.875,69712.055,69608.609,69967.312,69910.094,0.448,-0.527,1.009,-2.228,1.221,0.275,73.333,869.000,1.000
77924.266,78071.516,78314.977,78416.539,78336.164,78230.305,78584.625,78531.875,0.448,-0.525,1.011,-2.075,1.282,0.275,73.333,870.000,1.000
81930.320,82078.914,82323.805,82425.992,82344.992,82238.602,82590.859,82539.992,0.447,-0.523,1.011,-2.075,1.312,0.305,73.333,871.000,1.000
78138.039,78285.203,78529.016,78630.219,78549.219,78443.805,78797.773,78745.289,0.447,-0.523,1.013,-2.014,1.312,0.275,73.333,872.000,1.000
69522.508,69665.742,69905.711,70006.648,69925.648,69821.938,70179.828,70123.773,0.446,-0.523,1.011,-2.075,1.312,0.336,73.333,873.000,1.000
76588.078,76734.438,76977.266,77078.922,76998.188,76892.773,77247.453,77194.078,0.446,-0.521,1.012,-2.197,1.343,0.336,73.333,874.000,1.000
82079.273,82228.047,82472.938,82575.398,82494.305,82387.375,82740.258,82688.945,0.446,-0.525,1.013,-2.228,1.282,0.305,73.333,875.000,1.000
79877.805,80025.594,80269.680,80371.867,80290.781,80184.648,80538.078,80486.219,0.447,-0.525,1.010,-2.319,1.221,0.214,73.333,876.000,1.000
70440.633,70584.312,70824.727,70925.578,70845.195,70741.039,71098.312,71042.789,0.445,-0.525,1.007,-2.167,1.221,0.275,73.333,877.000,1.000
75146.031,75291.945,75534.414,75635.539,75555.250,75449.656,75805.320,75751.047,0.444,-0.524,1.004,-1.984,1.221,0.244,73.333,878.000,1.000
82106.727,82255.672,82500.383,82602.930,82521.750,82415.000,82767.977,82715.852,0.442,-0.522,1.002,-1.862,1.221,0.214,73.333,879.000,1.000
81281.047,81429.289,81673.633,81775.914,81695.008,81588.609,81941.680,81889.734,0.445,-0.518,1.008,-1.617,1.282,0.153,73.333,880.000,1.000
71907.172,72051.836,72292.516,72393.547,72313.352,72209.281,72565.656,72510.047,0.448,-0.516,1.021,-1.373,1.282,0.214,73.333,881.000,1.000
73656.508,73801.711,74043.375,74144.945,74064.297,73959.688,74315.797,74260.367,0.453,-0.518,1.034,-1.709,1.129,0.305,73.333,882.000,1.000
81882.492,82031.086,82275.969,82378.609,82297.250,82190.586,82543.656,82491.891,0.457,-0.523,1.033,-2.625,1.099,0.153,73.333,883.000,1.000
82287.594,82436.453,82681.609,82783.625,82702.172,82595.688,82948.578,82897.531,0.460,-0.521,1.010,-3.540,1.343,0.305,73.333,884.000,1.000
73808.859,73954.234,74196.258,74297.109,74216.555,74111.953,74467.883,74413.344,0.449,-0.520,0.988,-3.601,1.312,0.580,73.333,885.000,1.000
72360.023,72504.680,72746.258,72847.023,72766.641,72661.945,73018.680,72963.164,0.429,-0.532,0.986,-3.265,1.221,0.580,73.333,886.000,1.000
81424.461,81572.781,81818.117,81919.953,81839.219,81732.195,82085.086,82033.859,0.426,-0.539,0.988,-2.960,1.190,0.397,73.333,887.000,1.000
83005.086,83153.859,83399.641,83502.188,83420.562,83314.078,83666.250,83615.555,0.441,-0.543,0.992,-2.350,1.129,-0.092,73.333,888.000,1.000
75952.570,76098.219,76341.406,76442.789,76361.875,76257.273,76612.039,76558.039,0.464,-0.540,0.996,-1.373,1.190,-0.244,73.333,889.000,1.000
71464.070,71608.016,71849.328,71950.000,71869.359,71765.641,72122.289,72066.859,0.464,-0.536,1.012,-0.732,1.160,0.061,73.333,890.000,1.000
80680.055,80828.203,81072.555,81174.656,81093.656,80987.352,81340.594,81288.828,0.446,-0.520,1.024,-1.007,1.251,0.244,73.333,891.000,1.000
83460.883,83609.922,83854.805,83957.805,83876.266,83769.242,84121.688,84070.906,0.446,-0.501,1.010,-1.465,1.373,0.214,73.333,892.000,1.000
78098.875,78245.500,78489.141,78590.883,78510.062,78404.203,78758.609,78705.500,0.443,-0.500,1.002,-2.228,1.221,0.305,73.333,893.000,1.000
71099.648,71243.867,71484.812,71585.398,71505.289,71400.953,71758.133,71702.250,0.439,-0.514,1.013,-2.777,1.160,0.366,73.333,894.000,1.000
79634.266,79781.961,80026.758,80128.234,80047.500,79941.375,80294.891,80242.680,0.446,-0.528,1.014,-3.235,1.129,0.397,73.333,895.000,1.000
83742.242,83891.469,84137.695,84240.242,84158.438,84051.414,84403.586,84353.164,0.455,-0.536,1.009,-3.113,1.251,0.336,73.333,896.000,1.000
80087.016,80234.633,80479.250,80581.086,80500.078,80393.953,80747.555,80695.258,0.456,-0.543,1.012,-2.777,1.190,0.366,73.333,897.000,1.000
71362.062,71506.273,71747.133,71847.805,71767.703,71663.359,72020.367,71964.750,0.447,-0.542,1.008,-2.197,1.190,0.244,73.333,898.000,1.000
78297.359,78444.609,78688.336,78790.438,78709.617,78603.578,78957.812,78904.883,0.443,-0.530,1.002,-1.709,1.221,0.244,73.333,899.000,1.000
83864.734,84013.773,84259.461,84362.375,84281.102,84173.727,84525.719,84475.383,0.444,-0.516,1.000,-1.221,1.404,0.031,73.333,900.000,1.000
81779.586,81927.727,82172.797,82275.164,82194.164,82087.414,82440.211,82388.891,0.440,-0.510,1.011,-1.007,1.343,0.183,73.333,901.000,1.000
72288.586,72432.711,72674.195,72774.961,72694.938,72590.688,72946.797,72891.727,0.442,-0.508,1.023,-1.251,1.221,0.031,73.333,902.000,1.000
76807.391,76953.750,77196.758,77298.414,77217.773,77112.000,77466.859,77413.570,0.450,-0.509,1.025,-1.801,1.160,0.122,73.333,903.000,1.000
83839.344,83988.562,84234.250,84337.156,84255.438,84147.977,84500.508,84450.258,0.453,-0.513,1.025,-2.502,1.190,0.275,73.333,904.000,1.000
83112.375,83261.148,83506.656,83609.211,83527.672,83420.648,83773.359,83722.578,0.448,-0.521,1.021,-2.991,1.251,0.549,73.333,905.000,1.000
73787.227,73932.602,74174.711,74275.477,74195.367,74090.492,74446.336,74391.617,0.442,-0.526,1.011,-3.265,1.282,0.549,73.333,906.000,1.000
75313.578,75459.758,75702.320,75803.352,75723.422,75617.836,75973.227,75919.133,0.441,-0.530,0.998,-3.143,1.312,0.397,73.333,907.000,1.000
83616.719,83766.383,84011.625,84114.445,84033.000,83925.531,84278.148,84227.367,0.444,-0.534,0.996,-2.655,1.251,0.305,73.333,908.000,1.000
84106.844,84256.602,84501.938,84605.203,84523.305,84415.570,84768.367,84717.672,0.448,-0.538,1.002,-2.045,1.251,0.183,73.333,909.000,1.000
75712.516,75858.516,76100.719,76202.734,76121.906,76016.586,76372.070,76317.445,0.453,-0.535,1.009,-1.556,1.160,0.061,73.333,910.000,1.000
74050.531,74195.992,74437.664,74539.312,74458.492,74353.797,74709.547,74654.648,0.456,-0.527,1.014,-1.343,1.251,0.061,73.333,911.000,1.000
83143.578,83292.703,83538.039,83640.859,83559.141,83451.938,83804.648,83754.047,0.451,-0.518,1.015,-1.373,1.282,0.061,73.333,912.000,1.000
84784.820,84934.664,85180.359,85283.445,85201.367,85093.812,85446.344,85396.273,0.447,-0.511,1.016,-1.740,1.373,0.214,73.333,913.000,1.000
77841.562,77988.641,78232.094,78333.570,78253.281,78147.242,78501.922,78448.547,0.446,-0.510,1.014,-2.136,1.282,0.153,73.333,914.000,1.000
73164.773,73309.789,73551.461,73652.578,73572.383,73467.773,73823.703,73768.898,0.448,-0.514,1.013,-2.655,1.282,0.275,73.333,915.000,1.000
82353.039,82501.547,82746.344,82849.430,82767.797,82661.227,83013.938,82962.797,0.450,-0.519,1.010,-2.838,1.282,0.427,73.333,916.000,1.000
85215.672,85365.875,85611.297,85715.188,85632.578,85525.023,85877.555,85827.305,0.448,-0.529,1.008,-2.960,1.221,0.397,73.333,917.000,1.000
79980.711,80128.859,80372.672,80475.047,80393.594,80287.469,80641.250,80589.219,0.449,-0.536,1.003,-2.899,1.160,0.336,73.333,918.000,1.000
72830.391,72975.766,73216.984,73318.016,73237.641,73133.031,73489.320,73434.070,0.449,-0.540,1.003,-2.655,1.160,0.366,73.333,919.000,1.000
81273.273,81421.688,81666.125,81768.586,81687.312,81580.203,81933.992,81882.133,0.448,-0.537,1.001,-2.075,1.160,0.397,73.333,920.000,1.000
85479.336,85629.539,85875.320,85978.578,85896.234,85788.594,86140.680,86090.789,0.446,-0.534,1.006,-1.556,1.282,0.397,73.333,921.000,1.000
81949.727,82098.586,82343.023,82445.758,82364.305,82257.375,82610.617,82559.211,0.445,-0.525,1.010,-1.343,1.251,0.244,73.333,922.000,1.000
73144.922,73290.125,73531.875,73633.000,73552.797,73448.016,73804.477,73749.047,0.448,-0.517,1.013,-1.434,1.190,0.122,73.333,923.000,1.000
79924.211,80072.625,80316.523,80418.633,80337.898,80231.414,80585.281,80532.711,0.449,-0.514,1.017,-1.678,1.160,0.153,73.333,924.000,1.000
85585.016,85735.398,85981.172,86084.438,86002.453,85894.719,86246.625,86196.914,0.447,-0.516,1.021,-2.075,1.160,0.305,73.333,925.000,1.000
83609.742,83759.055,84004.477,84107.648,84025.664,83918.734,84270.820,84220.305,0.447,-0.517,1.017,-2.472,1.160,0.336,73.333,926.000,1.000
74116.328,74262.242,74504.445,74605.477,74525.102,74420.406,74776.062,74721.172,0.447,-0.522,1.011,-2.869,1.251,0.336,73.333,927.000,1.000
78428.344,78575.773,78819.672,78921.242,78840.508,78734.828,79088.789,79035.953,0.444,-0.526,1.006,-2.838,1.190,0.336,73.333,928.000,1.000
85542.273,85692.211,85938.703,86041.703,85959.180,85852.164,86203.797,86154.180,0.443,-0.531,1.004,-2.716,1.190,0.244,73.333,929.000,1.000
84909.008,85058.672,85304.812,85407.719,85325.375,85218.086,85570.352,85520.281,0.443,-0.532,1.003,-2.228,1.190,0.153,73.333,930.000,1.000
75662.086,75808.180,76050.828,76152.219,76071.570,75966.070,76321.734,76267.555,0.446,-0.527,1.005,-1.923,1.282,0.183,73.333,931.000,1.000
76954.828,77101.539,77345.000,77446.562,77365.648,77259.969,77614.914,77561.539,0.448,-0.521,1.011,-1.617,1.312,0.244,73.333,932.000,1.000
85288.273,85438.117,85684.609,85787.875,85705.531,85597.891,85950.148,85900.352,0.445,-0.521,1.017,-1.556,1.129,0.153,73.333,933.000,1.000
85853.320,86003.617,86250.023,86353.375,86271.297,86163.297,86515.383,86465.758,0.450,-0.515,1.018,-1.770,1.190,0.122,73.333,934.000,1.000
77583.984,77730.695,77974.156,78075.812,77995.164,77889.398,78243.984,78190.875,0.452,-0.511,1.016,-2.136,1.190,0.122,73.333,935.000,1.000
75690.523,75836.430,76079.352,76180.648,76099.914,75994.859,76350.258,76296.164,0.448,-0.515,1.012,-2.350,1.221,0.305,73.333,936.000,1.000
84770.156,84920.180,85166.055,85269.406,85187.062,85079.508,85431.859,85382.234,0.443,-0.522,1.013,-2.655,1.190,0.397,73.333,937.000,1.000
86492.406,86642.875,86889.195,86992.906,86910.203,86801.930,87153.930,87105.023,0.446,-0.526,1.005,-2.899,1.190,0.244,73.333,938.000,1.000
79700.242,79847.500,80091.578,80193.953,80112.680,80006.375,80360.250,80307.945,0.450,-0.529,1.002,-2.838,1.251,0.305,73.333,939.000,1.000
74837.039,74982.594,75225.250,75326.547,75246.164,75141.023,75496.594,75442.055,0.448,-0.532,1.006,-2.502,1.221,0.488,73.333,940.000,1.000
83966.391,84115.695,84361.570,84464.656,84382.664,84275.289,84628.000,84577.398,0.445,-0.532,1.006,-2.167,1.282,0.458,73.333,941.000,1.000
86903.586,87054.148,87300.734,87404.445,87321.742,87213.922,87565.555,87516.648,0.448,-0.527,1.003,-1.923,1.343,0.214,73.333,942.000,1.000
